class_id,teacher_id,class_creation_date,student_count,problem_sets_assigned,skill_builders_assigned
9720,114606,2020-03-17 11:09:59.160000-04:00,22,2,1
3834,50132,2019-09-23 11:07:26.059000-04:00,21,9,0
15271,152916,2020-03-30 13:56:16.881000-04:00,50,16,0
19965,6510,2020-04-07 15:28:12.923000-04:00,3,0,1
27796,378008,2020-05-18 00:12:38.868000-04:00,1,1,0
19297,151547,2020-04-06 13:05:40.575000-04:00,21,2,0
2543,28623,2019-09-02 12:52:15.529000-04:00,32,16,0
1287,11392,2019-08-06 16:16:17.272000-04:00,26,13,0
3199,3298,2019-09-12 08:34:55.558000-04:00,14,0,6
20029,231569,2020-04-07 17:14:30.440000-04:00,29,2,0
13577,155750,2020-03-27 10:00:06.933000-04:00,2,2,0
15851,177772,2020-03-31 10:45:18.792000-04:00,21,4,0
6458,88449,2019-12-13 15:56:49.753000-05:00,19,10,1
19324,20129,2020-04-06 13:28:40.727000-04:00,14,42,0
17889,157039,2020-04-03 11:22:51.646000-04:00,12,10,0
22537,268002,2020-04-14 10:31:10.562000-04:00,12,1,0
19597,221442,2020-04-06 22:09:41.577000-04:00,39,40,3
26466,248508,2020-05-01 11:29:34.179000-04:00,23,20,0
22376,250384,2020-04-13 21:05:21.879000-04:00,25,6,0
14655,134147,2020-03-30 06:58:47.024000-04:00,26,2,0
2544,28623,2019-09-02 12:52:15.533000-04:00,24,18,0
8647,113329,2020-03-13 04:23:26.957000-04:00,18,9,3
22120,259084,2020-04-13 13:35:44.902000-04:00,21,5,0
20109,232814,2020-04-07 20:40:06.303000-04:00,10,0,2
13273,145646,2020-03-26 15:18:47.357000-04:00,19,33,0
13272,153644,2020-03-26 15:16:47.196000-04:00,26,22,0
24744,316611,2020-04-21 17:42:43.361000-04:00,17,5,0
9185,116063,2020-03-16 09:21:53.151000-04:00,10,1,0
17407,197876,2020-04-02 15:03:34.870000-04:00,21,30,0
1942,10103,2019-08-22 09:29:55.278000-04:00,34,1,16
22060,250976,2020-04-13 12:04:03.434000-04:00,14,5,0
7418,59292,2020-02-06 08:44:54.063000-05:00,18,6,0
13697,335538,2020-03-27 12:29:28.447000-04:00,20,1,0
25609,332878,2020-04-26 17:38:44.704000-04:00,22,9,0
24129,298561,2020-04-19 22:17:49.280000-04:00,20,1,0
3442,9724,2019-09-16 11:39:49.255000-04:00,23,11,0
3755,49064,2019-09-20 13:04:21.971000-04:00,13,2,0
14849,177613,2020-03-30 10:05:58.427000-04:00,24,26,0
23509,204570,2020-04-16 20:38:25.300000-04:00,5,7,0
19225,208407,2020-04-06 11:55:31.744000-04:00,12,4,0
11752,135753,2020-03-22 22:45:48.932000-04:00,1,1,0
11157,133758,2020-03-20 17:20:13.291000-04:00,7,1,0
22389,111291,2020-04-13 22:33:24.251000-04:00,20,1,0
14741,156213,2020-03-30 09:40:08.878000-04:00,17,5,0
22761,275821,2020-04-14 18:13:04.346000-04:00,17,5,0
25430,343402,2020-04-24 14:59:47.904000-04:00,26,27,0
22064,273707,2020-04-13 12:05:46.936000-04:00,24,12,0
16847,184119,2020-04-01 16:42:13.920000-04:00,24,16,0
17555,198840,2020-04-02 17:37:30.025000-04:00,5,13,0
14659,134147,2020-03-30 06:58:47.028000-04:00,17,2,0
20805,243857,2020-04-09 12:30:16.958000-04:00,12,3,1
18452,205091,2020-04-04 15:08:19.044000-04:00,20,10,0
17473,198370,2020-04-02 16:10:01.799000-04:00,19,16,0
26196,345785,2020-04-29 11:09:01.201000-04:00,6,3,0
21539,133340,2020-04-11 23:08:55.427000-04:00,6,0,1
27120,359029,2020-05-07 14:43:23.912000-04:00,13,6,0
23548,205672,2020-04-17 07:47:24.543000-04:00,14,1,0
25471,331593,2020-04-24 21:20:20.624000-04:00,20,9,0
22951,280154,2020-04-15 12:17:03.931000-04:00,4,2,0
23657,295076,2020-04-17 14:26:30.050000-04:00,17,54,0
14662,156259,2020-03-30 07:07:17.806000-04:00,20,5,0
20716,242416,2020-04-09 10:14:38.620000-04:00,24,8,0
27354,367429,2020-05-11 11:13:59.454000-04:00,9,1,0
25613,332888,2020-04-26 17:47:28.818000-04:00,33,11,0
28254,387137,2020-05-30 19:40:30.865000-04:00,15,11,0
3035,9586,2019-09-10 08:57:05.817000-04:00,26,21,0
24111,298446,2020-04-19 21:09:00.164000-04:00,14,74,0
4921,66204,2019-10-17 14:41:53.144000-04:00,24,13,0
16708,140529,2020-04-01 13:26:27.362000-04:00,19,2,0
15436,153345,2020-03-30 16:13:41.700000-04:00,27,18,0
21333,249420,2020-04-10 17:09:34.423000-04:00,23,21,0
12074,133563,2020-03-23 19:59:21.315000-04:00,27,6,0
12145,142454,2020-03-24 09:39:08.347000-04:00,5,0,1
12836,132024,2020-03-26 07:53:42.965000-04:00,20,1,8
15629,175149,2020-03-30 21:17:00.011000-04:00,21,57,0
5628,77342,2019-11-07 15:25:45.513000-05:00,26,1,0
6473,86416,2019-12-15 19:34:23.615000-05:00,5,1,0
17594,142963,2020-04-02 18:19:28.642000-04:00,59,9,4
27821,370269,2020-05-18 12:50:18.305000-04:00,14,3,0
8814,21442,2020-03-13 12:35:05.046000-04:00,28,0,3
3374,42665,2019-09-15 15:29:18.022000-04:00,16,0,5
14696,161012,2020-03-30 08:49:26.529000-04:00,9,34,0
20527,239813,2020-04-08 17:04:00.548000-04:00,18,21,0
21625,243836,2020-04-12 15:20:26.177000-04:00,17,9,0
15137,167508,2020-03-30 12:24:28.802000-04:00,19,3,0
4959,67007,2019-10-18 19:48:16.578000-04:00,18,3,0
9282,116946,2020-03-16 11:08:57.362000-04:00,9,7,0
6818,93554,2020-01-10 14:34:10.151000-05:00,7,6,0
1101,10491,2019-07-26 13:48:25.257000-04:00,19,14,2
12019,144991,2020-03-23 13:52:19.275000-04:00,20,65,0
7486,102687,2020-02-10 08:50:23.686000-05:00,19,23,0
11436,134929,2020-03-22 08:25:04.192000-04:00,23,1,0
15984,180735,2020-03-31 12:41:27.361000-04:00,17,36,4
19217,196607,2020-04-06 11:41:46.871000-04:00,14,10,0
8890,114740,2020-03-13 14:23:09.036000-04:00,12,2,0
18331,204446,2020-04-03 21:13:45.431000-04:00,20,31,0
11474,133720,2020-03-22 10:40:01.213000-04:00,9,5,0
17331,290146,2020-04-02 14:11:03.422000-04:00,41,38,0
13983,139094,2020-03-28 10:27:29.101000-04:00,45,9,0
17518,184292,2020-04-02 16:54:24.140000-04:00,15,1,0
22518,267496,2020-04-14 10:10:27.346000-04:00,18,18,0
17680,199846,2020-04-02 22:56:07.924000-04:00,18,16,0
4151,54963,2019-09-30 11:48:38.087000-04:00,24,4,0
8936,114909,2020-03-13 15:47:14.391000-04:00,34,7,0
22241,258529,2020-04-13 16:14:54.389000-04:00,1,1,0
5291,125104,2019-10-27 10:06:19.198000-04:00,21,1,0
14958,167452,2020-03-30 10:42:18.061000-04:00,9,13,0
17814,200763,2020-04-03 10:20:18.491000-04:00,22,7,1
17318,197271,2020-04-02 14:04:43.240000-04:00,18,1,0
27326,356936,2020-05-11 08:38:03.816000-04:00,22,4,3
8314,111950,2020-03-11 13:38:13.016000-04:00,15,2,0
17893,199636,2020-04-03 11:31:43.425000-04:00,18,26,13
23828,220022,2020-04-18 09:45:45.497000-04:00,11,1,0
24265,134326,2020-04-20 09:05:49.692000-04:00,13,19,0
4725,58356,2019-10-14 10:04:16.421000-04:00,11,4,0
15220,169493,2020-03-30 13:25:36.688000-04:00,45,5,0
18449,198511,2020-04-04 14:43:30.252000-04:00,19,57,0
20906,245547,2020-04-09 15:17:30.358000-04:00,9,1,0
18602,205696,2020-04-05 08:08:35.072000-04:00,22,23,3
13175,153140,2020-03-26 14:04:09.422000-04:00,22,5,0
8213,110721,2020-03-10 12:06:37.036000-04:00,3,2,0
16332,151765,2020-03-31 18:57:56.632000-04:00,16,1,4
16403,106804,2020-03-31 22:48:46.432000-04:00,12,12,1
27788,378063,2020-05-17 21:58:07.777000-04:00,2,2,0
13820,157503,2020-03-27 14:46:54.553000-04:00,24,31,0
3549,10648,2019-09-17 11:54:31.618000-04:00,21,1,0
2413,4287,2019-08-29 16:10:08.871000-04:00,31,30,25
1161,10744,2019-07-31 16:33:26.771000-04:00,24,22,2
25504,332000,2020-04-25 13:34:11.442000-04:00,3,1,1
11468,121186,2020-03-22 10:14:38.034000-04:00,27,24,0
2428,207419,2019-08-29 21:15:19.120000-04:00,22,14,7
26208,353860,2020-04-29 11:43:44.523000-04:00,8,3,0
23182,285362,2020-04-15 20:40:47.216000-04:00,23,59,0
15075,166281,2020-03-30 11:45:03.623000-04:00,15,13,0
6339,323204,2019-12-09 17:34:06.132000-05:00,10,35,0
1165,10761,2019-08-01 10:22:53.506000-04:00,27,13,0
22457,148210,2020-04-14 09:07:33.594000-04:00,13,1,1
10326,71399,2020-03-18 21:59:30.477000-04:00,18,2,1
12393,145565,2020-03-24 17:28:41.586000-04:00,21,2,0
13562,153160,2020-03-27 09:45:32.447000-04:00,28,29,0
15932,180088,2020-03-31 12:07:42.831000-04:00,18,12,0
15497,148206,2020-03-30 17:39:19.020000-04:00,21,2,0
13763,282209,2020-03-27 13:32:01.775000-04:00,16,31,4
8350,112030,2020-03-11 14:48:42.671000-04:00,18,4,0
23314,287627,2020-04-16 11:07:15.508000-04:00,5,1,0
18742,206194,2020-04-05 16:14:28.116000-04:00,20,12,0
25652,333087,2020-04-26 20:59:06.314000-04:00,3,1,0
20255,234809,2020-04-08 10:40:19.836000-04:00,26,16,0
6648,89897,2020-01-05 15:56:31.519000-05:00,4,0,2
13539,189883,2020-03-27 08:43:51.507000-04:00,21,24,1
6721,91520,2020-01-07 12:41:04.857000-05:00,15,35,0
20584,239015,2020-04-08 18:57:30.898000-04:00,1,1,0
19763,224187,2020-04-07 11:24:39.593000-04:00,23,12,0
19278,210844,2020-04-06 12:41:24.876000-04:00,33,2,0
3783,49534,2019-09-22 15:53:18.361000-04:00,21,4,0
15218,88450,2020-03-30 13:25:07.656000-04:00,8,15,0
5257,71055,2019-10-24 17:05:51.300000-04:00,3,1,0
15398,129681,2020-03-30 15:29:52.117000-04:00,18,3,0
5607,17886,2019-11-07 09:47:16.275000-05:00,25,35,2
7023,62004,2020-01-21 12:53:17.883000-05:00,27,12,0
21044,175491,2020-04-09 20:54:45.224000-04:00,20,13,0
7487,102687,2020-02-10 08:50:23.687000-05:00,19,23,0
14034,158815,2020-03-28 15:10:23.673000-04:00,24,2,1
10133,125068,2020-03-18 11:58:07.885000-04:00,24,26,0
15874,177473,2020-03-31 11:00:45.828000-04:00,21,21,0
13857,112171,2020-03-27 16:15:12.362000-04:00,24,5,9
20316,236662,2020-04-08 12:18:48.301000-04:00,19,1,0
18607,205693,2020-04-05 08:39:51.911000-04:00,18,9,0
19977,230529,2020-04-07 15:31:17.326000-04:00,8,1,0
11213,133736,2020-03-20 20:33:01.894000-04:00,32,5,0
5082,67094,2019-10-22 09:04:44.570000-04:00,4,0,1
25741,334640,2020-04-27 10:47:58.659000-04:00,16,4,0
12963,151686,2020-03-26 10:36:36.066000-04:00,22,11,0
24746,308473,2020-04-21 17:53:00.086000-04:00,4,1,0
6328,86798,2019-12-09 14:58:00.890000-05:00,21,0,1
701,8692,2019-05-06 15:24:16.133000-04:00,14,0,1
24758,308426,2020-04-21 19:27:56.396000-04:00,29,6,0
24092,298375,2020-04-19 20:27:06.378000-04:00,5,3,0
10030,123320,2020-03-18 07:57:02.200000-04:00,19,7,0
25722,334518,2020-04-27 10:28:10.625000-04:00,25,10,0
21688,251343,2020-04-12 19:02:40.268000-04:00,4,1,0
25106,288186,2020-04-23 11:29:04.696000-04:00,13,1,0
17903,200424,2020-04-03 11:33:57.614000-04:00,20,9,1
19770,225302,2020-04-07 11:27:41.418000-04:00,12,2,7
11578,135237,2020-03-22 14:56:24.925000-04:00,17,23,0
24330,201818,2020-04-20 11:33:23.834000-04:00,24,34,0
28280,387382,2020-06-01 10:55:00.542000-04:00,16,4,0
9480,119041,2020-03-16 18:05:28.995000-04:00,18,83,0
5446,74441,2019-11-01 11:12:24.730000-04:00,23,2,0
6743,91516,2020-01-08 08:12:03.298000-05:00,22,13,0
22014,258769,2020-04-13 11:34:40.267000-04:00,26,26,0
19521,101255,2020-04-06 17:59:43.744000-04:00,7,11,0
18351,204666,2020-04-04 00:46:28.278000-04:00,14,0,7
12205,143285,2020-03-24 10:49:34.240000-04:00,11,12,0
23388,288662,2020-04-16 13:44:46.193000-04:00,19,18,0
25426,322406,2020-04-24 14:56:02.251000-04:00,19,13,0
2963,35843,2019-09-09 14:22:08.204000-04:00,30,72,2
26579,345307,2020-05-02 21:12:08.220000-04:00,18,2,0
19463,219010,2020-04-06 16:23:01.075000-04:00,11,3,0
14248,114039,2020-03-29 12:16:03.801000-04:00,50,10,0
26139,249562,2020-04-28 21:20:55.417000-04:00,28,21,0
25319,328025,2020-04-23 23:20:07.895000-04:00,32,9,0
6685,101445,2020-01-06 18:28:22.808000-05:00,31,8,0
20084,118121,2020-04-07 19:11:10.315000-04:00,13,1,0
15033,389961,2020-03-30 11:27:27.597000-04:00,8,1,0
13953,158365,2020-03-27 21:24:04.573000-04:00,31,29,0
25713,170647,2020-04-27 09:54:36.330000-04:00,2,5,0
18126,203142,2020-04-03 15:07:29.913000-04:00,24,8,0
3441,9724,2019-09-16 11:39:49.252000-04:00,23,11,0
24428,306399,2020-04-20 14:49:20.718000-04:00,11,22,0
20707,242271,2020-04-09 09:58:56.341000-04:00,10,15,0
21095,217338,2020-04-10 08:58:26.745000-04:00,24,3,0
23675,289891,2020-04-17 14:44:21.632000-04:00,2,1,0
3192,39831,2019-09-12 08:25:37.533000-04:00,34,0,3
25524,330517,2020-04-25 19:29:15.762000-04:00,22,3,0
20217,234068,2020-04-08 09:39:07.510000-04:00,17,16,0
9464,115449,2020-03-16 17:09:11.154000-04:00,25,18,0
14811,161513,2020-03-30 10:04:05.824000-04:00,21,8,0
3766,49479,2019-09-20 23:11:43.668000-04:00,1,1,0
2133,16540,2019-08-26 07:55:32.179000-04:00,16,0,1
14299,159554,2020-03-29 14:08:21.739000-04:00,18,1,0
27805,156459,2020-05-18 10:15:43.028000-04:00,13,2,0
22048,236906,2020-04-13 11:57:27.664000-04:00,15,11,0
16306,184632,2020-03-31 18:00:58.223000-04:00,18,6,0
23704,245450,2020-04-17 16:03:21.135000-04:00,20,22,0
2305,25951,2019-08-28 15:11:10.379000-04:00,13,5,0
23638,139437,2020-04-17 13:49:11.997000-04:00,12,10,0
20577,233815,2020-04-08 18:29:53.295000-04:00,15,1,0
24231,205672,2020-04-20 07:14:53.095000-04:00,15,1,0
24702,129625,2020-04-21 14:26:36.743000-04:00,12,2,0
4444,59468,2019-10-07 10:24:09.640000-04:00,27,15,0
8387,88308,2020-03-12 09:01:47.352000-04:00,13,1,0
16278,184194,2020-03-31 17:07:26.381000-04:00,24,4,0
2852,32761,2019-09-08 13:40:05.359000-04:00,41,21,0
18476,204637,2020-04-04 16:16:00.810000-04:00,20,6,0
18793,199952,2020-04-05 17:17:41.852000-04:00,4,19,0
11043,132319,2020-03-20 14:16:42.397000-04:00,29,9,0
25595,306910,2020-04-26 15:57:56.829000-04:00,51,2,0
21270,249279,2020-04-10 15:37:09.449000-04:00,18,33,0
15935,180137,2020-03-31 12:09:39.819000-04:00,1,1,0
11526,129691,2020-03-22 13:34:02.068000-04:00,13,2,0
11257,134220,2020-03-21 08:15:00.703000-04:00,1,2,1
5872,80736,2019-11-18 20:58:50.668000-05:00,13,2,0
25540,321168,2020-04-26 00:59:04.866000-04:00,7,1,0
9980,122984,2020-03-17 21:12:24.366000-04:00,25,4,0
1554,14225,2019-08-14 13:19:05.083000-04:00,18,11,0
4299,38317,2019-10-03 08:33:31.492000-04:00,23,3,0
26724,265139,2020-05-04 09:09:08.889000-04:00,22,12,0
10673,130551,2020-03-19 15:56:01.500000-04:00,17,4,0
3239,40636,2019-09-12 12:54:05.898000-04:00,24,19,12
14207,313,2020-03-29 10:00:19.799000-04:00,117,5,4
15265,148073,2020-03-30 13:53:39.251000-04:00,13,2,0
2075,22295,2019-08-23 18:50:13.978000-04:00,3,1,0
8974,112014,2020-03-13 20:38:14.071000-04:00,19,51,0
22157,260099,2020-04-13 14:10:09.495000-04:00,12,41,0
18792,236565,2020-04-05 17:17:41.851000-04:00,7,22,0
18942,206906,2020-04-05 21:41:50.388000-04:00,78,38,0
14197,159250,2020-03-29 08:23:48.417000-04:00,19,1,0
2215,8703,2019-08-27 14:47:27.568000-04:00,17,2,0
25322,328106,2020-04-24 00:13:15.711000-04:00,12,7,0
9969,122805,2020-03-17 19:41:45.248000-04:00,7,6,0
25847,337474,2020-04-27 14:25:02.314000-04:00,18,2,0
18636,198988,2020-04-05 11:57:31.845000-04:00,24,4,0
18422,204926,2020-04-04 12:38:37.104000-04:00,11,1,0
7599,84629,2020-02-13 13:08:57.705000-05:00,25,1,0
3191,36415,2019-09-12 07:18:44.421000-04:00,28,2,0
6408,87955,2019-12-12 10:10:20.384000-05:00,29,18,0
17795,201404,2020-04-03 09:56:09.846000-04:00,18,4,0
18832,206370,2020-04-05 18:29:37.664000-04:00,23,3,0
15595,149457,2020-03-30 20:51:32.580000-04:00,17,51,0
10508,129156,2020-03-19 11:51:52.922000-04:00,11,6,0
14175,159204,2020-03-29 01:07:43.687000-04:00,6,4,0
23797,291429,2020-04-18 01:01:38.774000-04:00,19,18,0
3849,23889,2019-09-23 14:09:06.758000-04:00,9,0,1
19652,222112,2020-04-07 08:05:24.719000-04:00,26,2,0
15286,170209,2020-03-30 14:05:56.876000-04:00,44,3,0
3941,52421,2019-09-25 09:57:04.963000-04:00,21,2,0
20619,190293,2020-04-08 21:54:10.451000-04:00,9,5,0
24970,317643,2020-04-22 17:29:53.118000-04:00,22,22,0
16675,190245,2020-04-01 12:59:49.817000-04:00,21,5,0
28285,202761,2020-06-01 11:52:28.379000-04:00,5,12,6
21071,247578,2020-04-10 01:12:30.212000-04:00,10,1,0
10360,128059,2020-03-19 08:30:19.817000-04:00,19,1,0
20914,184127,2020-04-09 15:35:07.014000-04:00,19,4,0
14977,164713,2020-03-30 10:54:18.385000-04:00,19,37,0
12821,150016,2020-03-25 21:35:14.429000-04:00,25,8,0
22293,263764,2020-04-13 18:01:33.688000-04:00,19,16,0
4123,54777,2019-09-29 22:25:25.936000-04:00,4,1,0
22978,153042,2020-04-15 12:54:56.811000-04:00,3,1,0
14916,163435,2020-03-30 10:19:33.035000-04:00,19,9,0
11459,133545,2020-03-22 09:39:36.330000-04:00,25,1,1
9138,113179,2020-03-15 23:52:46.788000-04:00,35,20,0
28010,382916,2020-05-21 20:21:12.023000-04:00,2,1,0
18914,206692,2020-04-05 21:00:23.181000-04:00,22,10,0
11493,123179,2020-03-22 12:16:11.368000-04:00,29,2,0
20407,238336,2020-04-08 14:06:28.984000-04:00,27,2,0
26958,354545,2020-05-06 09:33:11.349000-04:00,17,1,0
11542,123264,2020-03-22 13:46:18.120000-04:00,13,2,0
25858,337138,2020-04-27 15:12:06.658000-04:00,1,2,0
9822,115253,2020-03-17 13:26:37.581000-04:00,33,6,0
13530,130849,2020-03-27 08:35:19.596000-04:00,13,1,0
3058,21442,2019-09-10 13:05:02.545000-04:00,28,9,0
22693,247790,2020-04-14 15:47:51.592000-04:00,13,4,0
24511,140941,2020-04-20 19:33:45.888000-04:00,4,0,1
1965,10423,2019-08-22 13:20:07.296000-04:00,27,14,0
12331,141089,2020-03-24 13:19:04.367000-04:00,20,4,0
5577,76492,2019-11-06 13:13:30.942000-05:00,32,3,0
1005,4498,2019-07-22 11:21:14.719000-04:00,39,0,2
26051,315619,2020-04-28 14:31:17.875000-04:00,27,11,0
11351,133009,2020-03-21 15:32:15.125000-04:00,15,2,8
3009,2838,2019-09-09 20:47:52.832000-04:00,20,2,0
6036,77899,2019-11-22 13:52:42.771000-05:00,28,2,0
18042,205415,2020-04-03 13:57:17.137000-04:00,11,57,0
18312,204089,2020-04-03 18:41:40.985000-04:00,16,3,0
11873,135462,2020-03-23 09:54:58.391000-04:00,13,1,0
26786,357799,2020-05-04 14:46:41.083000-04:00,7,4,0
14008,157460,2020-03-28 13:09:34.236000-04:00,11,8,0
20078,219551,2020-04-07 19:00:01.341000-04:00,10,2,0
17405,197758,2020-04-02 15:01:58.202000-04:00,24,8,0
26728,355635,2020-05-04 09:41:52.635000-04:00,18,30,0
20735,201051,2020-04-09 10:49:18.187000-04:00,20,11,0
26222,154559,2020-04-29 12:35:11.776000-04:00,8,1,0
27287,356695,2020-05-10 22:02:45.809000-04:00,2,2,0
8614,113275,2020-03-12 21:59:02.676000-04:00,12,3,0
26221,154559,2020-04-29 12:35:11.774000-04:00,7,1,0
10388,96005,2020-03-19 09:40:46.012000-04:00,19,2,0
25536,332364,2020-04-25 23:26:13.704000-04:00,17,4,0
8304,111812,2020-03-11 11:36:51.157000-04:00,15,0,1
11527,129691,2020-03-22 13:34:02.069000-04:00,11,2,0
14936,152269,2020-03-30 10:26:19.111000-04:00,31,3,1
19582,220455,2020-04-06 21:11:09.672000-04:00,15,13,0
3701,47855,2019-09-19 15:03:28.629000-04:00,24,9,0
18621,205686,2020-04-05 10:48:37.956000-04:00,6,1,0
279,3297,2019-02-21 08:58:48.819000-05:00,6,6,0
4926,66444,2019-10-17 21:22:54.263000-04:00,17,14,0
27349,113628,2020-05-11 10:59:12.171000-04:00,29,3,0
18755,201404,2020-04-05 16:36:36.974000-04:00,5,4,0
7553,104010,2020-02-11 18:12:54.327000-05:00,22,0,1
12914,150298,2020-03-26 09:54:10.010000-04:00,8,5,0
10465,128749,2020-03-19 11:10:48.008000-04:00,19,5,0
4113,10104,2019-09-29 18:40:34.314000-04:00,4,1,0
24852,319573,2020-04-22 11:45:07.408000-04:00,1,1,0
12435,146033,2020-03-25 07:57:12.627000-04:00,21,4,0
10813,110143,2020-03-20 02:30:50.027000-04:00,12,2,0
22489,197739,2020-04-14 09:46:42.746000-04:00,19,3,0
2519,28610,2019-09-01 20:45:37.084000-04:00,22,5,0
18012,202356,2020-04-03 13:30:14.584000-04:00,34,18,0
3059,21442,2019-09-10 13:05:02.549000-04:00,31,9,0
7743,106376,2020-02-21 08:38:51.951000-05:00,18,10,0
12490,145704,2020-03-25 09:31:42.947000-04:00,25,34,0
22202,254068,2020-04-13 15:32:48.809000-04:00,20,19,0
18456,201735,2020-04-04 15:18:37.113000-04:00,15,3,0
16114,182242,2020-03-31 14:21:19.717000-04:00,6,5,0
8912,113893,2020-03-13 14:57:00.944000-04:00,25,8,0
3558,43964,2019-09-17 13:08:48.145000-04:00,5,1,0
1885,19380,2019-08-20 21:23:21.845000-04:00,25,15,0
20324,236867,2020-04-08 12:30:24.264000-04:00,15,14,0
4280,57321,2019-10-02 18:01:04.498000-04:00,26,4,0
7532,103811,2020-02-11 13:18:17.495000-05:00,25,1,0
23697,266016,2020-04-17 15:42:10.085000-04:00,31,13,0
13733,144048,2020-03-27 13:08:47.722000-04:00,61,1,0
22439,265930,2020-04-14 07:32:28.961000-04:00,1,1,0
18194,203494,2020-04-03 16:07:32.069000-04:00,21,4,0
9577,114819,2020-03-17 08:17:05.660000-04:00,19,5,8
10078,123829,2020-03-18 09:58:33.004000-04:00,28,3,0
12888,9740,2020-03-26 09:37:07.507000-04:00,2,1,0
24740,179300,2020-04-21 17:06:48.970000-04:00,23,6,0
21513,250623,2020-04-11 19:29:44.449000-04:00,1,1,0
3184,24866,2019-09-12 00:20:48.711000-04:00,31,8,0
21227,197691,2020-04-10 14:13:43.639000-04:00,21,11,2
20893,245367,2020-04-09 14:55:47.011000-04:00,23,17,0
11592,135267,2020-03-22 15:17:41.721000-04:00,17,11,0
9981,122984,2020-03-17 21:12:24.367000-04:00,26,2,0
20546,240250,2020-04-08 17:45:07.330000-04:00,11,8,0
27499,371702,2020-05-12 15:38:06.876000-04:00,1,2,0
3387,20181,2019-09-15 22:03:58.043000-04:00,25,2,0
11811,136177,2020-03-23 08:14:03.087000-04:00,12,0,1
13299,148481,2020-03-26 15:55:10.964000-04:00,29,28,0
5535,76060,2019-11-05 16:39:00.770000-05:00,28,18,0
19343,88119,2020-04-06 13:54:50.519000-04:00,30,4,0
3850,23889,2019-09-23 14:09:06.763000-04:00,16,0,1
5458,74443,2019-11-01 13:18:41.280000-04:00,24,4,0
23832,301989,2020-04-18 11:15:02.669000-04:00,9,9,0
12079,10147,2020-03-23 20:38:28.865000-04:00,15,3,0
14518,159177,2020-03-29 20:36:30.668000-04:00,5,4,0
18339,204570,2020-04-03 22:49:58.949000-04:00,9,19,0
2761,245129,2019-09-05 15:47:22.769000-04:00,27,61,4
9245,116570,2020-03-16 10:37:32.698000-04:00,24,1,0
17710,197441,2020-04-03 02:50:29.599000-04:00,31,8,4
28393,100777,2020-06-03 16:45:29.580000-04:00,38,1,0
22563,268801,2020-04-14 11:13:15.746000-04:00,14,22,0
26445,278532,2020-05-01 08:56:02.123000-04:00,19,1,0
9935,122510,2020-03-17 17:28:22.299000-04:00,1,1,0
2418,27816,2019-08-29 16:14:25.855000-04:00,27,18,0
7343,101711,2020-02-04 06:50:22.592000-05:00,22,100,0
13098,9978,2020-03-26 12:58:45.373000-04:00,1,2,0
13896,158012,2020-03-27 17:43:36.715000-04:00,17,1,0
20358,237349,2020-04-08 13:05:12.280000-04:00,21,3,0
859,9825,2019-06-10 19:34:34.007000-04:00,26,20,0
6000,82163,2019-11-21 13:09:16.250000-05:00,24,10,0
13425,154629,2020-03-26 21:05:11.895000-04:00,1,1,0
2206,22348,2019-08-27 10:09:44.246000-04:00,33,1,15
19403,202534,2020-04-06 15:09:34.438000-04:00,13,1,0
5989,82034,2019-11-21 12:21:19.579000-05:00,14,1,0
1124,10556,2019-07-29 11:10:46.411000-04:00,15,36,0
26713,137593,2020-05-04 07:52:44.358000-04:00,61,8,0
23389,288662,2020-04-16 13:44:46.194000-04:00,27,18,0
11994,140206,2020-03-23 13:10:03.433000-04:00,14,38,0
18416,204884,2020-04-04 11:59:59.142000-04:00,25,13,0
2008,9735,2019-08-22 16:48:51.806000-04:00,38,2,0
22398,246945,2020-04-13 23:29:21.295000-04:00,20,17,0
5143,69167,2019-10-22 21:57:05.119000-04:00,24,10,0
20119,195088,2020-04-07 21:05:48.081000-04:00,25,14,0
11429,134907,2020-03-22 06:44:24.493000-04:00,22,22,0
14138,159122,2020-03-28 21:14:55.642000-04:00,19,2,0
3831,50132,2019-09-23 11:02:41.073000-04:00,24,8,0
15123,167284,2020-03-30 12:18:48.538000-04:00,4,1,0
26508,282827,2020-05-01 14:13:35.164000-04:00,21,6,0
19994,230709,2020-04-07 15:47:43.465000-04:00,30,50,0
20841,244393,2020-04-09 13:20:18.298000-04:00,16,16,0
27466,354468,2020-05-12 11:25:25.948000-04:00,23,3,0
19883,228774,2020-04-07 13:44:55.666000-04:00,23,22,0
7344,101711,2020-02-04 06:50:22.594000-05:00,26,103,0
25298,324249,2020-04-23 20:26:18.741000-04:00,18,3,0
11872,137847,2020-03-23 09:54:03.053000-04:00,19,39,0
27444,224287,2020-05-12 09:23:48.100000-04:00,13,1,0
10209,125493,2020-03-18 14:02:59.444000-04:00,18,0,1
25003,297918,2020-04-22 20:04:11.101000-04:00,14,1,0
26704,354916,2020-05-04 01:52:32.761000-04:00,24,4,0
18212,175636,2020-04-03 16:28:37.790000-04:00,1,1,0
23552,201658,2020-04-17 08:09:16.163000-04:00,13,3,0
9794,121115,2020-03-17 12:45:27.653000-04:00,22,8,0
19538,220209,2020-04-06 18:25:26.108000-04:00,14,7,0
11380,67558,2020-03-21 17:54:51.074000-04:00,16,1,0
21247,247167,2020-04-10 15:03:25.728000-04:00,30,5,0
26671,354244,2020-05-03 21:54:30.231000-04:00,23,17,0
